id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito;cancelada
72570;211;August;12;6;2;yes;BB - Bed & Breakfast;2;0;0;yes;0;1;0;0;No Deposit;no
72571;132;August;14;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
72572;24;October;27;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
72573;181;October;2;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
72575;16;July;7;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
72577;88;September;24;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72585;415;July;12;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
72586;56;April;2;5;1;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
72591;36;March;1;3;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
72593;87;January;23;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
72594;71;November;28;4;0;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
72600;262;July;28;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72601;4;November;20;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
72602;7;January;11;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
72604;452;May;17;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72610;1;September;29;2;0;no;BB - Bed & Breakfast;2;0;0;yes;0;0;0;0;No Deposit;yes
72612;32;November;1;15;5;yes;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit;no
72620;208;February;14;4;1;yes;HB - Half Board;1;0;0;no;0;0;2;0;No Deposit;no
72622;46;October;15;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
72627;87;September;23;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72629;65;March;11;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
72636;62;September;6;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72637;59;February;24;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72641;150;July;4;7;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;no
72642;412;May;30;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72644;70;May;7;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72650;230;April;9;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
72654;39;March;8;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
72659;254;September;19;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
72670;76;March;16;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
72671;78;October;31;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72680;91;February;27;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72684;266;June;23;2;0;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit;no
72685;160;August;23;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
72694;200;May;3;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
72700;98;October;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72702;15;October;23;3;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;3;0;0;No Deposit;no
72703;61;October;28;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;yes
72708;444;October;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72712;25;September;18;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
72718;58;November;27;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
72724;74;August;7;14;4;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
72726;61;April;4;5;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
72731;212;May;19;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72743;155;March;5;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
72745;112;April;30;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
72747;109;March;25;5;2;no;BB - Bed & Breakfast;0;2;0;no;0;0;0;1;No Deposit;no
72753;97;June;30;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72754;32;October;15;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72756;1;June;19;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
72760;318;September;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72763;145;July;31;4;2;no;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit;no
72772;124;August;13;5;2;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;yes
72775;71;July;12;6;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
72788;145;May;16;9;3;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
72792;160;September;17;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;3;2;No Deposit;yes
72793;378;October;28;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
72796;110;February;22;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
72798;2;July;3;1;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;2;No Deposit;no
72801;187;September;29;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
72803;123;April;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72804;275;July;19;4;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit;yes
72809;89;April;8;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72811;306;November;3;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72812;103;February;5;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;yes
72814;286;October;12;0;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
72822;28;April;28;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
72825;3;March;12;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
72826;32;April;17;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72827;60;February;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72839;6;July;19;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
72841;109;January;3;3;1;no;HB - Half Board;2;0;0;no;0;0;2;1;No Deposit;no
72843;29;August;29;3;1;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit;no
72845;2;December;12;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
72851;31;November;30;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
72854;54;August;23;6;1;yes;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;no
72855;136;May;12;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;yes
72858;29;August;2;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;3;1;No Deposit;yes
72859;347;September;14;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
72864;45;February;16;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72872;77;April;24;3;0;no;SC - Self Catering;1;0;0;no;0;0;0;2;No Deposit;no
72873;237;May;11;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72879;178;July;21;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
72882;4;January;8;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;2;0;0;No Deposit;no
72889;3;April;12;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
72894;126;April;4;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72896;32;September;17;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72898;24;July;26;4;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
72902;98;March;25;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72906;6;March;15;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72910;17;March;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72913;101;September;27;4;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
72914;6;December;4;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
72916;28;August;31;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
72928;111;April;27;5;1;no;SC - Self Catering;3;0;0;no;0;0;0;0;No Deposit;yes
72944;59;August;24;4;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
72949;65;July;19;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72954;65;October;31;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
72956;21;January;7;2;0;yes;BB - Bed & Breakfast;2;1;0;no;0;0;1;2;No Deposit;no
72962;132;June;2;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
72963;212;May;15;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
72967;69;February;18;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
72969;24;June;2;4;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
72975;49;July;8;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;yes
72978;2;August;7;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
72979;19;June;5;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
72982;306;November;5;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
72984;16;June;22;1;0;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;no
72990;73;March;30;10;3;yes;HB - Half Board;1;2;0;no;0;0;1;1;No Deposit;no
72992;80;March;24;2;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;0;No Deposit;no
73002;324;September;6;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73004;118;August;2;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
73005;178;July;1;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73007;223;August;10;5;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;no
73014;38;September;7;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;yes
73022;7;February;13;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73027;192;June;4;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73030;25;October;1;7;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
73036;86;August;2;3;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
73037;234;September;23;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73038;54;March;6;7;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
73039;81;June;3;3;1;no;BB - Bed & Breakfast;3;1;0;no;0;0;0;0;No Deposit;yes
73043;8;June;8;1;0;no;BB - Bed & Breakfast;1;0;0;yes;1;22;0;2;No Deposit;no
73048;1;October;6;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73051;2;February;8;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;no
73052;176;August;22;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;1;2;No Deposit;no
73056;170;April;15;6;2;yes;HB - Half Board;3;0;0;no;0;0;1;1;No Deposit;no
73071;21;March;14;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73074;7;December;9;2;0;no;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit;no
73075;161;June;13;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73077;63;March;15;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73083;151;July;20;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73086;6;March;18;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73093;42;August;15;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73094;56;April;7;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
73095;1;January;13;1;0;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;no
73096;22;September;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73100;82;May;16;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73105;89;July;19;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
73109;394;October;9;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
73110;297;September;22;4;0;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit;no
73118;108;June;4;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73123;78;August;16;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73124;165;June;16;7;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
73125;1;April;8;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;1;13;0;0;No Deposit;no
73126;75;September;17;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
73131;9;December;1;1;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;no
73139;103;June;29;3;1;no;SC - Self Catering;2;0;0;no;0;0;2;1;No Deposit;yes
73140;6;October;5;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73148;18;August;22;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit;no
73149;150;August;4;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73152;12;December;28;1;0;yes;HB - Half Board;2;0;0;yes;0;0;0;3;No Deposit;no
73155;236;September;29;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73158;29;February;25;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73162;14;June;9;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73163;345;June;15;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73169;425;July;12;10;3;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;no
73172;385;October;8;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;Refundable;no
73179;380;October;31;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73188;39;May;21;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73191;118;July;14;2;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;no
73198;122;May;18;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73199;53;August;22;3;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;yes
73201;33;November;21;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73202;240;October;22;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73204;93;July;14;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
73205;1;October;19;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73213;150;July;22;7;2;yes;FB - Full Board;2;1;0;no;0;0;2;1;No Deposit;yes
73216;19;March;11;4;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
73217;16;June;5;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73222;169;October;1;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73227;56;July;22;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73228;48;January;31;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73230;51;January;9;15;4;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73237;415;July;14;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73251;151;June;30;8;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;yes
73253;4;January;9;0;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73260;177;April;8;2;1;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
73262;109;August;25;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73266;55;December;20;5;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
73273;397;June;24;2;2;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73274;15;November;19;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
73277;343;September;23;6;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73283;9;December;18;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit;no
73291;184;May;4;4;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;3;1;Refundable;yes
73294;246;June;18;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73297;359;October;9;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73299;7;June;24;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73304;1;February;23;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
73305;116;July;7;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73307;19;May;20;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;no
73310;50;February;12;1;0;yes;HB - Half Board;2;2;0;no;0;0;0;0;No Deposit;no
73314;266;September;30;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73318;264;September;20;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73321;124;April;30;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
73322;60;November;25;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73324;311;June;27;14;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73325;19;December;31;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
73331;394;March;18;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73340;34;May;26;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73345;55;August;7;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;yes
73346;13;May;29;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
73354;12;November;24;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73358;6;May;23;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73359;438;May;1;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73361;195;August;8;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
73365;318;September;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
73373;42;February;11;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73375;290;November;19;3;1;yes;FB - Full Board;2;0;0;no;1;0;0;0;No Deposit;yes
73395;36;May;11;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
73399;228;August;19;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73400;153;July;9;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73403;33;September;10;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
73405;35;October;3;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73411;154;August;5;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73418;10;February;6;5;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73419;29;July;8;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73424;144;July;8;4;1;yes;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
73425;134;May;15;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73434;28;April;30;2;1;no;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;no
73442;224;June;16;3;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;yes
73443;227;June;30;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73447;1;January;18;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
73448;19;January;1;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73451;17;March;7;1;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
73452;301;August;12;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73458;69;April;22;5;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;yes
73464;18;August;27;14;4;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;yes
73466;165;August;20;5;2;no;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;yes
73470;3;February;26;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73475;65;April;14;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73476;191;August;7;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;1;1;No Deposit;no
73477;1;May;17;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
73480;27;August;6;4;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;no
73483;285;April;28;3;0;no;BB - Bed & Breakfast;1;1;0;no;0;0;0;0;No Deposit;yes
73488;272;December;2;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73490;7;February;2;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
73491;24;July;14;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73492;43;August;6;4;2;yes;HB - Half Board;2;1;0;no;0;0;0;0;No Deposit;no
73503;57;February;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73507;150;May;24;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73508;70;September;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73516;140;June;11;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73520;55;May;4;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
73522;103;April;23;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73527;54;May;18;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73535;81;December;3;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73538;226;April;16;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73540;266;April;19;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73541;294;August;17;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
73549;46;March;14;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73552;135;February;26;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
73554;68;February;11;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73556;387;October;24;2;2;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73560;85;October;17;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73561;143;April;13;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
73574;147;April;23;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73577;1;June;8;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;2;0;0;No Deposit;no
73580;70;April;7;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
73585;66;September;6;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73596;71;January;1;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
73599;1;January;12;3;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;1;0;No Deposit;no
73601;2;August;28;4;2;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit;no
73605;221;September;5;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73607;4;April;22;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73628;27;June;7;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73637;9;March;11;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73647;112;December;19;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
