id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito
112946;1;August;10;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
112948;99;February;8;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit
112950;301;August;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
112955;39;March;10;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
112961;196;August;11;3;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit
112962;477;July;16;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
112964;96;July;7;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
112967;38;October;12;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
112969;7;November;25;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
112978;92;June;25;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
112984;66;March;17;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
112990;130;January;7;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
112991;1;October;18;2;1;no;BB - Bed & Breakfast;1;0;0;yes;0;4;1;0;No Deposit
112994;125;August;18;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113013;103;March;22;4;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
113014;36;November;27;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113019;11;October;4;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113025;4;May;15;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
113026;5;January;24;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113039;280;October;13;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113046;53;May;13;2;0;yes;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit
113047;92;March;19;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113050;94;October;14;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113052;32;March;20;4;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113058;34;March;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113062;263;November;10;3;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113063;135;December;3;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113064;66;January;11;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113067;30;November;6;8;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;3;0;No Deposit
113068;1;October;28;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
113071;20;February;27;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113076;406;August;9;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113080;160;July;8;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113092;47;March;10;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit
113093;1;February;24;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113094;200;October;29;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit
113095;127;May;3;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
113097;50;December;31;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113098;373;July;15;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113099;303;August;16;4;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
113103;73;October;29;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113108;271;July;5;8;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113110;30;November;5;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113112;246;July;7;6;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113113;13;May;9;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
113115;39;May;1;1;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113119;88;April;28;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113120;39;September;11;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113125;2;April;27;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit
113128;279;August;10;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113129;5;June;8;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;1;No Deposit
113131;205;April;22;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;4;No Deposit
113132;188;May;28;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113133;4;June;7;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;0;0;0;No Deposit
113145;220;March;1;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
113147;12;November;7;4;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
113150;33;October;17;4;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;2;No Deposit
113152;4;November;8;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113154;172;August;13;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
113163;277;May;14;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113165;40;April;11;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113168;68;August;14;7;2;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit
113169;23;August;2;4;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit
113171;8;April;10;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;4;0;0;No Deposit
113173;109;July;23;2;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;3;0;No Deposit
113177;327;September;9;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113180;65;April;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113185;113;June;3;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113191;15;December;16;9;3;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
113200;103;July;14;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113205;139;November;11;1;0;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
113206;17;May;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113208;16;July;30;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113214;378;October;30;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113216;122;June;25;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;Non Refund
113218;4;February;13;1;1;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit
113220;176;August;14;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113222;630;March;29;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113225;135;February;26;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113226;176;May;28;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113228;3;November;1;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113239;2;May;4;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
113241;208;May;3;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113245;272;June;10;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113247;10;August;7;3;0;yes;HB - Half Board;2;2;0;no;0;0;2;1;No Deposit
113248;53;November;13;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113265;100;December;22;6;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
113275;51;November;10;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
113276;200;August;17;5;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113283;186;May;7;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113295;121;May;20;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113298;1;January;3;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113305;83;February;3;5;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund
113306;277;July;19;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
113309;5;April;16;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113311;179;July;24;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113322;48;November;8;4;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;3;No Deposit
113323;2;March;10;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113327;97;October;22;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113328;30;December;7;1;0;no;BB - Bed & Breakfast;2;0;0;yes;0;1;1;2;No Deposit
113329;111;August;2;6;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit
113330;56;August;25;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113331;24;January;1;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113336;72;July;28;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113338;196;April;30;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113344;176;March;16;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113352;97;July;12;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113355;23;January;2;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113360;81;March;30;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113365;34;October;20;4;0;no;HB - Half Board;1;0;0;no;1;0;0;1;No Deposit
113367;1;February;23;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
113368;168;June;30;2;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
113371;10;August;18;3;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit
113373;291;August;2;4;1;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;No Deposit
113374;3;October;11;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;3;0;0;No Deposit
113376;111;April;21;5;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113378;7;July;17;3;0;no;BB - Bed & Breakfast;1;0;0;yes;1;18;0;1;No Deposit
113381;175;August;1;2;0;no;BB - Bed & Breakfast;3;0;1;no;0;0;1;2;No Deposit
113382;55;February;24;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113383;132;June;9;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113387;29;August;4;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113391;315;August;26;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113392;40;April;15;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113401;317;May;18;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113402;242;March;7;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
113405;18;March;20;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113413;113;March;14;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113420;219;June;29;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113421;84;December;24;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;3;0;No Deposit
113425;201;March;16;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit
113434;98;October;6;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113438;327;September;9;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113441;141;November;19;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113445;415;July;14;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
113447;1;March;20;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113451;278;October;6;14;4;yes;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund
113456;13;October;5;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113459;4;July;7;1;0;yes;HB - Half Board;3;0;0;no;0;0;2;0;No Deposit
113460;28;March;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
113464;117;August;28;1;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
113465;15;November;4;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
113484;1;November;16;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113485;86;August;23;6;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
113488;1;May;24;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;3;0;0;No Deposit
113490;46;April;9;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
113495;26;August;17;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113498;140;May;28;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113502;200;August;7;7;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
113504;70;April;5;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113506;75;September;17;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
113513;69;October;24;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113514;48;December;6;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113518;102;May;13;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113519;16;April;20;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113522;256;April;28;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113524;469;July;30;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113525;42;March;24;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113528;37;July;28;5;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
113532;324;May;27;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113533;1;February;22;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113537;179;April;27;3;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113538;9;November;2;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113541;199;September;10;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113550;99;June;9;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;3;No Deposit
113552;17;September;24;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
113555;30;May;8;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;3;0;No Deposit
113556;82;May;2;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113557;101;June;18;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113558;1;July;30;1;1;yes;BB - Bed & Breakfast;2;0;0;yes;0;1;0;0;No Deposit
113563;220;October;7;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113564;4;February;28;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113572;22;March;6;4;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
113573;2;August;2;1;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;3;No Deposit
113575;465;July;26;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113576;62;February;23;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113585;160;August;2;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113589;21;May;24;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113597;49;November;6;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113600;288;October;16;4;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
113604;99;December;30;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113605;205;April;20;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113607;48;October;23;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113609;58;September;15;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113610;7;August;30;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113617;11;September;22;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113620;64;September;7;0;0;no;SC - Self Catering;2;0;1;no;0;0;0;2;No Deposit
113624;238;July;6;4;0;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
113626;1;February;8;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113627;34;January;15;3;2;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
113629;29;March;15;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113631;2;August;11;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
113634;1;January;24;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113635;214;September;9;10;4;yes;HB - Half Board;2;0;0;no;0;0;2;0;No Deposit
113636;260;September;18;3;0;yes;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
113638;2;February;26;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113639;41;March;6;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
113640;26;December;7;2;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
113644;16;February;11;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113646;43;November;1;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113648;7;March;1;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113657;129;June;28;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113659;33;February;19;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113660;116;July;17;11;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
113663;12;September;15;6;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113669;260;September;18;3;0;yes;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113672;45;February;16;8;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113675;277;July;21;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113677;159;August;16;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
113682;36;May;23;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113688;195;August;14;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit
113692;87;August;13;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113704;12;October;22;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113705;5;August;18;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
113708;178;June;30;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113712;89;April;6;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113716;3;August;29;1;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit
113718;301;November;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
113719;9;November;26;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113730;32;June;4;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113732;24;October;29;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113735;293;July;22;2;0;no;HB - Half Board;2;0;0;no;0;0;2;0;No Deposit
113742;165;August;4;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;3;No Deposit
113743;353;December;28;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
113744;62;August;26;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
113750;6;February;10;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113755;150;July;20;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113762;2;December;11;4;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113769;180;August;31;2;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
113770;241;September;11;2;1;no;HB - Half Board;2;0;0;no;0;0;2;1;No Deposit
113774;1;October;19;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
113777;6;August;16;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113782;225;May;26;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;3;0;No Deposit
113787;16;January;26;14;4;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
113789;100;March;10;2;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
113796;102;April;27;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113798;78;April;10;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113799;90;April;10;3;2;no;SC - Self Catering;2;0;0;no;0;0;1;1;No Deposit
113801;397;June;24;2;2;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
113814;88;February;13;3;2;no;HB - Half Board;2;1;0;no;0;0;0;1;No Deposit
113816;92;June;7;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113817;31;August;16;3;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit
113820;1;July;29;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113821;111;July;26;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113827;342;August;13;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113839;114;May;6;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113840;347;September;14;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
113844;26;October;6;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113856;9;March;16;5;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit
113864;151;June;18;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
113867;1;April;9;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113873;55;October;2;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113879;40;March;22;5;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113880;192;June;10;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113886;27;May;18;3;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
113887;121;July;16;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit
113888;279;July;22;3;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit
113889;21;October;31;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113891;72;August;14;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113897;131;July;8;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113901;1;November;30;3;1;no;SC - Self Catering;0;0;0;yes;0;1;2;0;No Deposit
113902;45;January;4;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
113908;1;December;13;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113909;41;August;30;4;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113915;98;March;13;7;2;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit
113923;8;April;21;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
113924;279;August;10;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
113929;26;September;12;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113936;272;July;14;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;0;No Deposit
113937;1;January;28;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113939;6;October;10;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113941;80;March;27;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
113942;141;July;11;6;1;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
113943;1;December;5;0;0;no;SC - Self Catering;0;0;0;yes;0;0;0;1;No Deposit
113944;8;March;3;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113945;93;June;20;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
113947;139;July;25;5;2;yes;BB - Bed & Breakfast;2;1;1;no;0;0;2;1;No Deposit
113949;48;October;17;1;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
113952;116;March;19;2;2;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
113957;72;May;11;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113959;21;September;4;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
113963;2;January;28;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
